,price,Address,area,Bedrooms,Bathrooms,Status,Furnished_status,Price_sqft
6141,5400000.0,"Indirapuram, Ghaziabad, Delhi NCR",1065.0,2.0,2.0,Ready to Move,Unfurnished,5070.422535211268
6142,3400000.0,other,700.0,2.0,2.0,Ready to Move,Semi-Furnished,4857.142857142857
6143,5800000.0,other,929.0,2.0,2.0,Ready to Move,Unfurnished,6243.272335844995
6144,6550000.0,"Noida Extension, Noida, Delhi NCR",1530.0,3.0,3.0,Ready to Move,Unfurnished,4281.045751633987
6145,3080000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0,2.0,Ready to Move,Unfurnished,3191.7098445595857
6146,6700000.0,other,1100.0,2.0,2.0,Ready to Move,Unfurnished,6090.909090909091
6147,11500000.0,other,1000.0,2.0,2.0,Ready to Move,Unfurnished,11500.0
6148,8500000.0,"Sector 37D, Gurgaon, Delhi NCR",1770.0,3.0,3.0,Ready to Move,Unfurnished,4802.25988700565
6149,6000000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1700.0,3.0,2.0,Ready to Move,Unfurnished,3529.4117647058824
6150,12500000.0,other,1700.0,3.0,3.0,Ready to Move,Semi-Furnished,7352.941176470588
6151,5800000.0,other,923.0,2.0,2.0,Ready to Move,Unfurnished,6283.856988082341
6152,10000000.0,other,1875.0,3.0,3.0,Ready to Move,Furnished,5333.333333333333
6153,5000000.0,other,1150.0,2.0,2.0,Ready to Move,Unfurnished,4347.826086956522
6154,10800000.0,other,1050.0,2.0,2.0,Ready to Move,Unfurnished,10285.714285714286
6155,6300000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1350.0,3.0,2.0,Ready to Move,Semi-Furnished,4666.666666666667
6156,5500000.0,other,1008.0,3.0,3.0,Ready to Move,Semi-Furnished,5456.349206349207
6157,4000000.0,other,720.0,2.0,2.0,Ready to Move,Semi-Furnished,5555.555555555556
6158,3200000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1100.0,3.0,3.0,Ready to Move,Unfurnished,2909.090909090909
6159,14500000.0,other,1800.0,3.0,3.0,Ready to Move,Unfurnished,8055.555555555556
6160,7500000.0,other,1690.0,3.0,3.0,Ready to Move,Semi-Furnished,4437.869822485207
6161,5500000.0,"Rajendra Nagar, Ghaziabad, Delhi NCR",1250.0,3.0,2.0,Ready to Move,Semi-Furnished,4400.0
6162,3500000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",900.0,2.0,2.0,Ready to Move,Unfurnished,3888.8888888888887
6163,5000000.0,"Sector 1, Greater Noida, Delhi NCR",1250.0,3.0,2.0,Ready to Move,Unfurnished,4000.0
6164,11000000.0,other,1870.0,3.0,4.0,Ready to Move,Unfurnished,5882.35294117647
6165,3479999.9999999995,other,900.0,2.0,2.0,Ready to Move,Unfurnished,3866.666666666666
6166,8930000.0,other,1930.0,3.0,3.0,Ready to Move,Unfurnished,4626.943005181347
6167,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1100.0,2.0,2.0,Ready to Move,Unfurnished,4090.909090909091
6168,6500000.0,"Hari Nagar, New Delhi - West, Delhi NCR",1000.0,2.0,2.0,Ready to Move,Semi-Furnished,6500.0
6169,5400000.0,other,1150.0,2.0,2.0,Ready to Move,Unfurnished,4695.652173913043
6170,18600000.0,"Sector 79, Gurgaon, Delhi NCR",2286.0,3.0,4.0,Ready to Move,Unfurnished,8136.482939632546
6171,12500000.0,other,2100.0,4.0,3.0,Ready to Move,Unfurnished,5952.380952380952
6172,11000000.0,other,1730.0,3.0,3.0,Ready to Move,Unfurnished,6358.381502890174
6173,15000000.0,other,1600.0,2.0,2.0,Ready to Move,Semi-Furnished,9375.0
6174,3200000.0,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",995.0,2.0,2.0,Ready to Move,Unfurnished,3216.0804020100504
6175,8900000.0,other,1743.0,2.0,3.0,Ready to Move,Semi-Furnished,5106.1388410786
6176,12500000.0,"Sector 70A, Gurgaon, Delhi NCR",1830.0,3.0,2.0,Ready to Move,Unfurnished,6830.601092896175
6177,6500000.0,"Sector 119, Noida, Delhi NCR",1296.0,2.0,3.0,Ready to Move,Unfurnished,5015.432098765432
6178,3500000.0,other,1115.0,2.0,2.0,Ready to Move,Unfurnished,3139.013452914798
6179,9700000.0,other,1312.0,3.0,3.0,Ready to Move,Unfurnished,7393.292682926829
6180,4700000.0,"Sector 1, Greater Noida, Delhi NCR",1290.0,3.0,3.0,Ready to Move,Semi-Furnished,3643.4108527131775
6181,3000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0,Ready to Move,Unfurnished,3571.428571428572
6182,7900000.0,other,1158.0,3.0,3.0,Ready to Move,Semi-Furnished,6822.107081174439
6183,11200000.000000002,other,1000.0,2.0,2.0,Ready to Move,Unfurnished,11200.000000000002
6184,13500000.0,other,1300.0,2.0,2.0,Ready to Move,Unfurnished,10384.615384615385
6185,3500000.0,other,1050.0,2.0,2.0,Ready to Move,Unfurnished,3333.333333333333
6186,2800000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1125.0,2.0,2.0,Ready to Move,Unfurnished,2488.8888888888887
6187,4700000.0,other,900.0,2.0,2.0,Ready to Move,Unfurnished,5222.222222222223
6188,4200000.0,other,1100.0,3.0,2.0,Ready to Move,Semi-Furnished,3818.181818181818
6189,6300000.0,"Techzone 4, Greater Noida, Delhi NCR",1545.0,3.0,3.0,Ready to Move,Semi-Furnished,4077.669902912621
6190,9000000.0,other,1725.0,3.0,3.0,Ready to Move,Unfurnished,5217.391304347826
6191,6000000.0,"Sector 76, Noida, Delhi NCR",1110.0,2.0,2.0,Ready to Move,Unfurnished,5405.405405405405
6192,9900000.0,other,1735.0,3.0,3.0,Ready to Move,Unfurnished,5706.051873198848
6193,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1193.0,2.0,3.0,Ready to Move,Unfurnished,3772.003352891869
6194,3050000.0,other,792.0,2.0,2.0,Ready to Move,Unfurnished,3851.010101010101
6195,10500000.0,other,1787.0,3.0,3.0,Ready to Move,Unfurnished,5875.769445998881
6196,6000000.0,other,1100.0,2.0,2.0,Ready to Move,Semi-Furnished,5454.545454545455
6197,3000000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0,Ready to Move,Unfurnished,3108.8082901554403
6198,6000000.0,other,1450.0,3.0,2.0,Ready to Move,Unfurnished,4137.931034482759
6199,3200000.0,other,1050.0,2.0,2.0,Ready to Move,Unfurnished,3047.619047619048
6200,4000000.0,other,1000.0,3.0,2.0,Ready to Move,Semi-Furnished,4000.0
6201,4200000.0,other,700.0,2.0,2.0,Ready to Move,Semi-Furnished,6000.0
6202,5000000.0,"Sector 143, Noida, Delhi NCR",950.0,2.0,2.0,Ready to Move,Unfurnished,5263.1578947368425
6203,4100000.0,other,1197.0,2.0,2.0,Ready to Move,Unfurnished,3425.2297410192145
6204,7500000.0,other,1880.0,3.0,3.0,Ready to Move,Unfurnished,3989.36170212766
6205,6300000.0,other,1650.0,3.0,3.0,Ready to Move,Unfurnished,3818.181818181818
6206,6700000.0,other,1300.0,3.0,2.0,Ready to Move,Unfurnished,5153.846153846154
6207,2600000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,2736.842105263158
6208,6400000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",1150.0,3.0,3.0,Ready to Move,Furnished,5565.217391304348
6209,4000000.0,other,1125.0,3.0,2.0,Ready to Move,Unfurnished,3555.555555555556
6210,3700000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1280.0,3.0,3.0,Ready to Move,Semi-Furnished,2890.625
6211,15400000.0,other,1685.0,3.0,3.0,Ready to Move,Unfurnished,9139.46587537092
6212,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1120.0,2.0,2.0,Ready to Move,Unfurnished,4464.285714285715
6213,3800000.0,other,1075.0,2.0,2.0,Ready to Move,Unfurnished,3534.8837209302324
6214,3500000.0,other,890.0,2.0,2.0,Ready to Move,Semi-Furnished,3932.5842696629215
6215,4000000.0,other,900.0,2.0,2.0,Ready to Move,Unfurnished,4444.444444444444
6216,5000000.0,"Sector 120, Noida, Delhi NCR",950.0,2.0,2.0,Ready to Move,Unfurnished,5263.1578947368425
6217,4900000.0,other,1200.0,2.0,2.0,Ready to Move,Unfurnished,4083.3333333333335
6218,6500000.0,other,1356.0,3.0,2.0,Ready to Move,Unfurnished,4793.510324483776
6219,10000000.0,other,1100.0,3.0,2.0,Ready to Move,Unfurnished,9090.90909090909
6220,3500000.0,"Sector 102, Gurgaon, Delhi NCR",600.0,2.0,2.0,Ready to Move,Semi-Furnished,5833.333333333333
6221,7300000.0,other,1340.0,3.0,2.0,Ready to Move,Unfurnished,5447.761194029851
6222,7800000.0,other,2000.0,4.0,4.0,Ready to Move,Unfurnished,3900.0
6223,5000000.0,other,1450.0,3.0,2.0,Ready to Move,Unfurnished,3448.2758620689656
6224,8000000.0,other,1100.0,2.0,2.0,Ready to Move,Semi-Furnished,7272.727272727273
6225,5200000.0,other,1085.0,2.0,2.0,Ready to Move,Unfurnished,4792.626728110599
6226,5500000.0,other,1400.0,4.0,3.0,Ready to Move,Unfurnished,3928.571428571429
6227,4990000.0,other,1050.0,3.0,2.0,Ready to Move,Furnished,4752.380952380952
6228,5000000.0,other,1000.0,3.0,2.0,Ready to Move,Semi-Furnished,5000.0
6229,25000000.0,other,2800.0,5.0,4.0,Ready to Move,Semi-Furnished,8928.57142857143
6230,3820000.000000001,"Indirapuram, Ghaziabad, Delhi NCR",860.0,2.0,2.0,Ready to Move,Unfurnished,4441.8604651162805
6231,33500000.0,other,2800.0,8.0,9.0,Ready to Move,Furnished,11964.285714285714
6232,3200000.0,other,540.0,2.0,2.0,Ready to Move,Semi-Furnished,5925.925925925926
6233,5500000.0,other,903.0,2.0,2.0,Ready to Move,Unfurnished,6090.808416389812
6234,7830000.0,"Sector 68, Gurgaon, Delhi NCR",1227.0,2.0,2.0,Ready to Move,Unfurnished,6381.418092909536
6235,6100000.0,"Sector 78, Noida, Delhi NCR",1210.0,2.0,2.0,Ready to Move,Unfurnished,5041.322314049587
6236,7000000.0,other,1650.0,3.0,2.0,Ready to Move,Unfurnished,4242.424242424242
6237,5100000.0,other,1256.0,3.0,2.0,Ready to Move,Unfurnished,4060.509554140128
6238,4500000.0,other,981.0,2.0,2.0,Ready to Move,Furnished,4587.155963302752
6239,13500000.0,other,1300.0,3.0,3.0,Ready to Move,Semi-Furnished,10384.615384615385
6240,5800000.0,other,980.0,3.0,2.0,Ready to Move,Semi-Furnished,5918.367346938776
6241,12500000.0,other,1800.0,4.0,3.0,Ready to Move,Unfurnished,6944.444444444444
6242,3000000.0,other,750.0,2.0,2.0,Ready to Move,Unfurnished,4000.0
6243,7500000.0,other,1375.0,2.0,2.0,Ready to Move,Furnished,5454.545454545455
6244,6800000.0,other,1840.0,3.0,3.0,Ready to Move,Semi-Furnished,3695.652173913044
6245,7500000.0,other,1040.0,2.0,2.0,Ready to Move,Furnished,7211.538461538462
6246,6300000.0,other,1269.0,2.0,2.0,Ready to Move,Unfurnished,4964.539007092199
6247,6000000.0,"Sector 75, Noida, Delhi NCR",1035.0,2.0,2.0,Ready to Move,Unfurnished,5797.101449275362
6248,21500000.0,other,2200.0,4.0,4.0,Ready to Move,Semi-Furnished,9772.727272727272
6249,4200000.0,other,1402.0,3.0,3.0,Ready to Move,Unfurnished,2995.720399429387
6250,2400000.0,other,840.0,2.0,2.0,Ready to Move,Unfurnished,2857.1428571428573
6251,6600000.0,other,950.0,3.0,2.0,Ready to Move,Semi-Furnished,6947.368421052632
6252,5400000.0,"Kaushambi, Ghaziabad, Delhi NCR",1300.0,2.0,2.0,Ready to Move,Unfurnished,4153.846153846154
6253,8500000.0,other,1100.0,2.0,2.0,Ready to Move,Unfurnished,7727.272727272727
6254,14000000.0,other,2150.0,3.0,3.0,Ready to Move,Unfurnished,6511.627906976744
6255,2950000.0,other,945.0,2.0,2.0,Ready to Move,Unfurnished,3121.6931216931216
6256,9600000.0,other,1798.0,3.0,3.0,Ready to Move,Unfurnished,5339.265850945495
6257,8900000.0,other,1490.0,3.0,3.0,Ready to Move,Unfurnished,5973.154362416108
6258,7200000.0,other,1093.0,2.0,2.0,Ready to Move,Unfurnished,6587.374199451052
6259,7500000.0,other,1700.0,3.0,2.0,Ready to Move,Furnished,4411.764705882353
6260,3500000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",970.0,2.0,2.0,Ready to Move,Unfurnished,3608.247422680413
6261,8000000.0,"Sector 70A, Gurgaon, Delhi NCR",1450.0,2.0,2.0,Ready to Move,Unfurnished,5517.241379310345
6262,13000000.0,other,2500.0,3.0,4.0,Ready to Move,Unfurnished,5200.0
6263,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0,2.0,Ready to Move,Unfurnished,4736.8421052631575
6264,26000000.0,other,1800.0,3.0,3.0,Ready to Move,Semi-Furnished,14444.444444444443
6265,9500000.0,"Sector 120, Noida, Delhi NCR",1765.0,3.0,4.0,Ready to Move,Unfurnished,5382.43626062323
6266,5300000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0,2.0,Ready to Move,Unfurnished,4884.792626728111
6267,3700000.0,other,750.0,2.0,2.0,Ready to Move,Furnished,4933.333333333333
6268,4500000.0,other,1335.0,3.0,2.0,Ready to Move,Unfurnished,3370.7865168539324
6269,7500000.0,other,1355.0,2.0,2.0,Ready to Move,Unfurnished,5535.055350553505
6270,9000000.0,other,950.0,2.0,2.0,Ready to Move,Furnished,9473.684210526317
6271,5500000.0,other,1400.0,4.0,2.0,Ready to Move,Unfurnished,3928.571428571429
6272,5000000.0,other,1160.0,3.0,2.0,Ready to Move,Unfurnished,4310.344827586207
6273,32500000.0,other,1917.0,4.0,4.0,Ready to Move,Furnished,16953.57329160146
6274,4000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",975.0,2.0,2.0,Ready to Move,Unfurnished,4102.564102564103
6275,3800000.0,other,760.0,2.0,2.0,Ready to Move,Semi-Furnished,5000.0
6276,4100000.0,"Sector 1, Greater Noida, Delhi NCR",1365.0,2.0,2.0,Ready to Move,Unfurnished,3003.663003663004
6277,4500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1360.0,3.0,2.0,Ready to Move,Unfurnished,3308.823529411765
6278,9900000.0,other,1635.0,3.0,2.0,Ready to Move,Semi-Furnished,6055.045871559633
6279,5900000.0,other,1400.0,3.0,3.0,Ready to Move,Unfurnished,4214.285714285715
6280,10900000.0,other,1350.0,3.0,3.0,Ready to Move,Semi-Furnished,8074.074074074074
6281,4050000.0,other,995.0,2.0,2.0,Ready to Move,Unfurnished,4070.35175879397
6282,25000000.0,other,1800.0,3.0,3.0,Ready to Move,Furnished,13888.888888888889
6283,5500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1100.0,3.0,2.0,Ready to Move,Semi-Furnished,5000.0
6284,4500000.0,other,1100.0,2.0,2.0,Ready to Move,Unfurnished,4090.909090909091
6285,11500000.0,other,1300.0,3.0,2.0,Ready to Move,Unfurnished,8846.153846153846
6286,2900000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",590.0,2.0,2.0,Ready to Move,Unfurnished,4915.254237288135
6287,5800000.0,other,1405.0,3.0,2.0,Ready to Move,Semi-Furnished,4128.113879003558
6288,5450000.0,other,1459.0,3.0,2.0,Ready to Move,Unfurnished,3735.4352296093216
6289,10500000.0,other,1100.0,3.0,3.0,Ready to Move,Semi-Furnished,9545.454545454546
6290,4500000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",900.0,2.0,2.0,Ready to Move,Semi-Furnished,5000.0
6291,4000000.0,"Sector 16, Greater Noida, Delhi NCR",1230.0,2.0,2.0,Ready to Move,Unfurnished,3252.032520325203
6292,5000000.0,other,1100.0,2.0,2.0,Ready to Move,Unfurnished,4545.454545454545
6293,4700000.0,"Sector 77, Noida, Delhi NCR",950.0,2.0,2.0,Ready to Move,Unfurnished,4947.368421052632
6294,8000000.0,other,1450.0,4.0,2.0,Ready to Move,Semi-Furnished,5517.241379310345
6295,7500000.0,other,1500.0,3.0,3.0,Ready to Move,Unfurnished,5000.0
6296,13000000.0,other,1700.0,3.0,3.0,Ready to Move,Semi-Furnished,7647.058823529412
6297,3300000.0,"Sector 137, Noida, Delhi NCR",825.0,2.0,2.0,Ready to Move,Unfurnished,4000.0
6298,6000000.0,other,1512.0,3.0,3.0,Ready to Move,Unfurnished,3968.253968253968
6299,2900000.0,other,985.0,2.0,2.0,Ready to Move,Unfurnished,2944.1624365482235
6300,8000000.0,other,1000.0,6.0,2.0,Ready to Move,Unfurnished,8000.0
6301,3090000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,3252.6315789473683
6302,5800000.0,other,1200.0,2.0,2.0,Ready to Move,Unfurnished,4833.333333333333
6303,3700000.0,other,850.0,2.0,2.0,Ready to Move,Semi-Furnished,4352.941176470588
6304,6600000.0,other,1150.0,2.0,2.0,Ready to Move,Unfurnished,5739.130434782609
6305,12500000.0,other,1400.0,3.0,3.0,Ready to Move,Unfurnished,8928.57142857143
6306,4040000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0,2.0,Ready to Move,Unfurnished,5050.0
6307,2200000.0,other,630.0,2.0,2.0,Ready to Move,Unfurnished,3492.063492063492
6308,43000000.0,other,7000.0,7.0,7.0,Ready to Move,Semi-Furnished,6142.857142857143
6309,4200000.0,other,830.0,3.0,2.0,Ready to Move,Semi-Furnished,5060.240963855422
6310,4500000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0,Ready to Move,Semi-Furnished,5294.117647058823
6311,4300000.0,other,1100.0,2.0,2.0,Ready to Move,Semi-Furnished,3909.090909090909
6312,6000000.0,other,1536.0,3.0,3.0,Ready to Move,Semi-Furnished,3906.25
6313,8000000.0,other,950.0,2.0,2.0,Ready to Move,Furnished,8421.052631578947
6314,9600000.0,other,1422.0,2.0,2.0,Ready to Move,Unfurnished,6751.054852320675
6315,4800000.0,other,900.0,3.0,2.0,Ready to Move,Semi-Furnished,5333.333333333333
6316,6450000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1705.0,3.0,3.0,Ready to Move,Unfurnished,3782.991202346041
6317,12500000.0,other,1215.0,3.0,3.0,Ready to Move,Furnished,10288.0658436214
6318,12500000.0,"Sector 57, Gurgaon, Delhi NCR",1650.0,4.0,3.0,Ready to Move,Semi-Furnished,7575.757575757576
6319,9000000.0,other,2000.0,4.0,3.0,Ready to Move,Semi-Furnished,4500.0
6320,4750000.0,other,1010.0,2.0,2.0,Ready to Move,Unfurnished,4702.970297029703
6321,18000000.0,other,1450.0,3.0,3.0,Ready to Move,Semi-Furnished,12413.793103448275
6322,8000000.0,other,1300.0,3.0,2.0,Ready to Move,Unfurnished,6153.846153846154
6323,2500000.0,other,549.0,2.0,2.0,Ready to Move,Semi-Furnished,4553.734061930783
6324,4850000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1270.0,2.0,2.0,Ready to Move,Unfurnished,3818.8976377952754
6325,4600000.0,other,850.0,2.0,2.0,Ready to Move,Unfurnished,5411.764705882353
6326,7990000.000000001,other,950.0,3.0,2.0,Ready to Move,Semi-Furnished,8410.526315789475
6327,16500000.0,other,2250.0,4.0,3.0,Ready to Move,Semi-Furnished,7333.333333333333
6328,6600000.0,other,1500.0,3.0,2.0,Ready to Move,Semi-Furnished,4400.0
6329,5500000.0,other,1000.0,2.0,2.0,Ready to Move,Unfurnished,5500.0
6330,5200000.0,other,900.0,3.0,2.0,Ready to Move,Unfurnished,5777.777777777777
6331,4900000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1450.0,3.0,2.0,Ready to Move,Semi-Furnished,3379.310344827586
6332,3500000.0,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1050.0,2.0,2.0,Ready to Move,Unfurnished,3333.333333333333
6333,6000000.0,other,1000.0,2.0,2.0,Ready to Move,Unfurnished,6000.0
6334,9770000.0,other,1855.0,4.0,4.0,Ready to Move,Unfurnished,5266.846361185984
6335,5500000.0,"Kaushambi, Ghaziabad, Delhi NCR",1300.0,2.0,2.0,Ready to Move,Semi-Furnished,4230.769230769231
6336,3200000.0,"Greater Noida West, Greater Noida, Delhi NCR",850.0,2.0,2.0,Ready to Move,Unfurnished,3764.705882352941
6337,3200000.0,other,815.0,2.0,2.0,Ready to Move,Unfurnished,3926.38036809816
6338,4000000.0,other,1065.0,2.0,2.0,Ready to Move,Unfurnished,3755.868544600939
6339,11500000.0,other,1800.0,3.0,2.0,Ready to Move,Unfurnished,6388.888888888889
6340,6900000.0,other,1950.0,4.0,3.0,Ready to Move,Unfurnished,3538.4615384615386
6341,4000000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1300.0,2.0,2.0,Ready to Move,Unfurnished,3076.923076923077
6342,5900000.0,other,900.0,3.0,2.0,Ready to Move,Unfurnished,6555.555555555556
6343,3850000.0,other,920.0,2.0,2.0,Ready to Move,Unfurnished,4184.782608695652
6344,13000000.0,other,1433.0,2.0,2.0,Ready to Move,Unfurnished,9071.877180739706
6345,4000000.0,"Sector 70, Faridabad, Delhi NCR",1265.0,2.0,2.0,Ready to Move,Semi-Furnished,3162.0553359683795
6346,8000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1830.0,4.0,3.0,Ready to Move,Semi-Furnished,4371.584699453552
6347,6000000.0,other,1280.0,3.0,2.0,Ready to Move,Semi-Furnished,4687.5
6348,3800000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,4000.0
6349,6600000.0,"Sector 74, Noida, Delhi NCR",1230.0,2.0,2.0,Ready to Move,Unfurnished,5365.8536585365855
6350,8280000.0,other,1758.0,3.0,4.0,Ready to Move,Unfurnished,4709.897610921502
6351,3800000.0,other,850.0,2.0,2.0,Ready to Move,Furnished,4470.588235294118
6352,3400000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",800.0,2.0,2.0,Ready to Move,Semi-Furnished,4250.0
6353,6870000.0,other,1450.0,3.0,2.0,Ready to Move,Unfurnished,4737.931034482759
6354,3800000.0,other,750.0,2.0,2.0,Ready to Move,Semi-Furnished,5066.666666666667
6355,5900000.0,other,950.0,2.0,2.0,Ready to Move,Unfurnished,6210.526315789473
6356,11000000.0,other,1450.0,3.0,3.0,Ready to Move,Unfurnished,7586.206896551724
6357,2300000.0,other,800.0,2.0,2.0,Ready to Move,Unfurnished,2875.0
6358,9000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1604.0,3.0,3.0,Ready to Move,Semi-Furnished,5610.972568578553
6359,11000000.0,other,1550.0,3.0,3.0,Ready to Move,Unfurnished,7096.774193548387
6360,5500000.0,other,1200.0,2.0,2.0,Ready to Move,Unfurnished,4583.333333333333
6361,4500000.0,"NH 24, Ghaziabad, Delhi NCR",1250.0,2.0,2.0,Ready to Move,Semi-Furnished,3600.0
6362,3800000.0,other,700.0,2.0,2.0,Ready to Move,Semi-Furnished,5428.571428571428
6363,3300000.0,other,900.0,3.0,2.0,Ready to Move,Semi-Furnished,3666.6666666666665
6364,7500000.0,"Sector 57, Gurgaon, Delhi NCR",1100.0,2.0,2.0,Ready to Move,Unfurnished,6818.181818181818
6365,13500000.0,other,1980.0,3.0,3.0,Ready to Move,Furnished,6818.181818181818
6366,3900000.0,other,850.0,2.0,2.0,Ready to Move,Furnished,4588.235294117647
6367,3800000.0,other,1100.0,2.0,2.0,Ready to Move,Unfurnished,3454.5454545454545
6368,24000000.0,other,4000.0,6.0,6.0,Ready to Move,Unfurnished,6000.0
6369,6500000.0,other,900.0,2.0,2.0,Ready to Move,Semi-Furnished,7222.222222222223
6370,3000000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",958.0,2.0,2.0,Ready to Move,Semi-Furnished,3131.5240083507306
6371,12000000.0,other,1200.0,3.0,2.0,Ready to Move,Unfurnished,10000.0
6372,3500000.0,other,630.0,2.0,2.0,Ready to Move,Semi-Furnished,5555.555555555556
6373,11500000.0,"Sector 77, Noida, Delhi NCR",1971.0,3.0,3.0,Ready to Move,Unfurnished,5834.601725012684
6374,8800000.0,other,1380.0,2.0,2.0,Ready to Move,Unfurnished,6376.811594202899
6375,5750000.0,other,1572.0,3.0,3.0,Ready to Move,Unfurnished,3657.760814249364
6376,3400000.0,"Sector 70, Faridabad, Delhi NCR",1045.0,2.0,3.0,Ready to Move,Unfurnished,3253.588516746412
6377,4240000.0,other,800.0,2.0,2.0,Ready to Move,Furnished,5300.0
6378,4800000.0,other,650.0,2.0,2.0,Ready to Move,Semi-Furnished,7384.615384615385
6379,2100000.0,"Govindpuram, Ghaziabad, Delhi NCR",765.0,3.0,2.0,Ready to Move,Semi-Furnished,2745.098039215686
6380,7000000.0,other,1342.0,2.0,2.0,Ready to Move,Unfurnished,5216.095380029807
6381,4000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",955.0,2.0,2.0,Ready to Move,Unfurnished,4188.48167539267
6382,3200000.0,"Lal Kuan, Ghaziabad, Delhi NCR",900.0,2.0,2.0,Ready to Move,Unfurnished,3555.555555555556
6383,7500000.0,other,1786.0,3.0,2.0,Ready to Move,Furnished,4199.3281075028
6384,16000000.0,other,1440.0,3.0,3.0,Ready to Move,Semi-Furnished,11111.111111111111
6385,2800000.0,"Bhopura, Ghaziabad, Delhi NCR",1050.0,2.0,2.0,Ready to Move,Unfurnished,2666.6666666666665
6386,8000000.0,other,1500.0,4.0,3.0,Ready to Move,Semi-Furnished,5333.333333333333
6387,4500000.0,other,850.0,3.0,2.0,Ready to Move,Semi-Furnished,5294.117647058823
6388,4200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0,Ready to Move,Unfurnished,3797.46835443038
6389,2800000.0,other,534.0,2.0,2.0,Ready to Move,Semi-Furnished,5243.445692883895
6390,8500000.0,other,1875.0,3.0,3.0,Ready to Move,Unfurnished,4533.333333333333
6391,14000000.0,"Sohna Road, Gurgaon, Delhi NCR",1720.0,3.0,3.0,Ready to Move,Semi-Furnished,8139.53488372093
6392,4200000.0,other,860.0,2.0,2.0,Ready to Move,Unfurnished,4883.720930232558
6393,4150000.0,"Greater Noida West, Greater Noida, Delhi NCR",1200.0,2.0,2.0,Ready to Move,Semi-Furnished,3458.333333333333
6394,4800000.0,other,1080.0,3.0,2.0,Ready to Move,Semi-Furnished,4444.444444444444
6395,11000000.0,other,1789.0,3.0,3.0,Ready to Move,Unfurnished,6148.686416992733
6396,40000000.0,other,4500.0,3.0,4.0,Ready to Move,Unfurnished,8888.888888888889
6397,11000000.0,other,1700.0,3.0,3.0,Ready to Move,Unfurnished,6470.588235294118
6398,9500000.0,other,1802.0,3.0,3.0,Ready to Move,Unfurnished,5271.920088790233
6399,4200000.0,other,800.0,2.0,2.0,Ready to Move,Unfurnished,5250.0
6400,10500000.0,other,1600.0,3.0,3.0,Ready to Move,Unfurnished,6562.5
6401,8500000.0,other,1000.0,2.0,2.0,Ready to Move,Semi-Furnished,8500.0
6402,7000000.0,other,1770.0,3.0,3.0,Ready to Move,Unfurnished,3954.8022598870057
6403,3220000.0000000005,other,805.0,2.0,2.0,Ready to Move,Unfurnished,4000.000000000001
6404,2600000.0,"Greater Noida West, Greater Noida, Delhi NCR",875.0,2.0,2.0,Ready to Move,Semi-Furnished,2971.428571428572
6405,3600000.0,other,1275.0,2.0,2.0,Ready to Move,Semi-Furnished,2823.529411764706
